run_accession	platform	library_layout	read_length	spots	count_reads	bases	average_genome_size	genome_equilvalents	sample_accession	sampling_campaign	sampling_station	sampling_platform	event_label	event_date_time_start	event_date_time_end	latitude_start	longitude_start	latitude_end	longitude_end	depth	sample_collection_device	protocol_label	size_fraction_lower_threshold	size_fraction_upper_threshold	sample_status	last_update_date	marine_region	temperature	salinity_sensor	oxygen_sensor	nitrate_sensor	chlorophyll_sensor	environment_biome	environment_feature	environment_material	environmental_package	citation	further_details	project_name	ena_checklist
ERR599151	ILLUMINA	PAIRED	100	45616413	91232826	9091524934	1931780	4706.294160825767	ERS492814	TARA_20110726Z	TARA_124	"SV Tara"	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33	2011-08-04T22:00	-9.1504	-140.522	-9.1552	-140.528	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.519	35.3967	190.724	5.11186	0.286662	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599036	ILLUMINA	PAIRED	100	45847605	91695210	9158297189	1937970	4725.727975919074	ERS492814	TARA_20110726Z	TARA_124	"SV Tara"	TARA_20110804T1833Z_124_EVENT_PUMP	2011-08-04T18:33	2011-08-04T22:00	-9.1504	-140.522	-9.1552	-140.528	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	26.519	35.3967	190.724	5.11186	0.286662	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594389	ILLUMINA	PAIRED	96	46900600	93801200	9043371636	12220300	740.0290349830401	ERS490180	TARA_20100624Z	TARA_066	"SV Tara"	TARA_20100715T1539Z_066_Combined-EVENTS_CAST	2010-07-15T15:36:10	2010-07-15T17:40	-34.8901	18.0459	-34.8477	18.1136	30	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806)"	15.019	35.3315	240.413	99999	0.424363	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599144	ILLUMINA	PAIRED	105	39615848	79231696	8310081210	2912230	2853.512033779621	ERS490183	TARA_20100905Z	TARA_067	"SV Tara"	TARA_20100907T0619Z_067_EVENT_PUMP	2010-09-07T06:19	2010-09-07T07:44	-32.2401	17.7103	32.1	17.7	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)"	12.8344	34.8453	249.351	0.405607	1.55149	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598994	ILLUMINA	PAIRED	104	39041527	78083054	8130681738	2940320	2765.2327959039894	ERS490183	TARA_20100905Z	TARA_067	"SV Tara"	TARA_20100907T0619Z_067_EVENT_PUMP	2010-09-07T06:19	2010-09-07T07:44	-32.2401	17.7103	32.1	17.7	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)"	12.8344	34.8453	249.351	0.405607	1.55149	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR598989	ILLUMINA	PAIRED	98	185571189	371142378	36455260631	1935610	18834.01983512149	ERS493636	TARA_20111124Z	TARA_137	"SV Tara"	TARA_20111202T1412Z_137_EVENT_PUMP	2011-12-02T14:12	2011-12-02T14:46	14.2035	-116.626	14.2017	-116.634	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Revillagigedos (MRGID:21973)"	26.4091	33.8844	195.127	3.24131	0.290611	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594406	ILLUMINA	PAIRED	97	28580118	57160236	5558644064	24870900	223.50013180074558	ERS488448	TARA_20091111Z	TARA_022	"SV Tara"	TARA_20091116T0816Z_022_EVENT_PUMP	2009-11-16T08:16	2009-11-16T08:23	39.8386	17.4155	39.8401	17.4152	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	17.0415	37.7597	220.927	99999	0.180911	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594378	ILLUMINA	PAIRED	97	28993123	57986246	5627611449	26299500	213.98157581923377	ERS488448	TARA_20091111Z	TARA_022	"SV Tara"	TARA_20091116T0816Z_022_EVENT_PUMP	2009-11-16T08:16	2009-11-16T08:23	39.8386	17.4155	39.8401	17.4152	5	"PUMP (High Volume Peristaltic Pump)"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Mediterranean Sea (MRGID:8552), Marine Ecoregion:Adriatic Sea (MRGID:3314), Marine Ecoregion:Ionian Sea (MRGID:3351)"	17.0415	37.7597	220.927	99999	0.180911	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599174	ILLUMINA	PAIRED	94	74463747	148927494	14052987705	2277520	6170.303333264179	ERS490265	TARA_20100905Z	TARA_068	"SV Tara"	TARA_20100914T0655Z_068_EVENT_PUMP	2010-09-14T06:55	2010-09-14T08:15	-31.0266	4.665	-31.0263	4.6977	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	16.8321	35.6869	231.915	99999	0.201517	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599171	ILLUMINA	PAIRED	101	36508689	73017378	7370485449	2115080	3484.730462504855	ERS490265	TARA_20100905Z	TARA_068	"SV Tara"	TARA_20100914T0655Z_068_EVENT_PUMP	2010-09-14T06:55	2010-09-14T08:15	-31.0266	4.665	-31.0263	4.6977	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	16.8321	35.6869	231.915	99999	0.201517	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599129	ILLUMINA	PAIRED	100	36058089	72116178	7233592366	2088460	3463.594886911492	ERS490265	TARA_20100905Z	TARA_068	"SV Tara"	TARA_20100914T0655Z_068_EVENT_PUMP	2010-09-14T06:55	2010-09-14T08:15	-31.0266	4.665	-31.0263	4.6977	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	16.8321	35.6869	231.915	99999	0.201517	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599223	ILLUMINA	PAIRED	96	176005636	352011272	33908980617	75417700	449.6156581086054	ERS490261	TARA_20100905Z	TARA_068	"SV Tara"	TARA_20100913T2237Z_068_EVENT_NET	2010-09-13T22:37	2010-09-13T22:51	-31.0536	4.6742	-31.0509	4.6756	5	"PLANKTON NET, TYPE=Single, MESH_Size_(ï¿½m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	16.9485	35.6905	234.236	2.09631	0.545147	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594413	ILLUMINA	PAIRED	98	60004302	120008604	11726672103	80931200	144.89684547522205	ERS489148	TARA_20100327Z	TARA_042	"SV Tara"	TARA_20100404T0950Z_042_EVENT_PUMP	2010-04-04T09:50	2010-04-04T11:50	5.9998	73.9067	5.9997	73.914	80	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Central Indian Ocean Islands (MRGID:21774), Marine Ecoregion:Maldives (MRGID:21835)"	27.7234	35.1035	132.779	0.569531	0.388348	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599346	ILLUMINA	PAIRED	97	51083280	102166560	9860964424	38752000	254.46313127908945	ERS491995	TARA_20110401Z	TARA_102	"SV Tara"	TARA_20110422T1210Z_102_Combined-EVENTS_CAST	2011-04-22T12:08:28	2011-04-22T17:13	-5.261	-85.1678	-5.2771	-85.2995	480	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Eastern Galapagos Islands (MRGID:21870), Marine Ecoregion:Guayaquil (MRGID:21974)"	9.19582	34.6926	4.42525	40.009	0.010087	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213) & marine oxygen minimum zone (ENVO:01000065)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR164415	LS454	SINGLE	547	737840	737840	403499857	2897190	139.2730245831645	ERS488880	TARA_20100309Z	TARA_039	"SV Tara"	TARA_20100318T0427Z_039_EVENT_PUMP	2010-03-18T04:27	2010-03-18T08:32	18.5918	66.622	18.5706	66.5023	5	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	26.8176	36.2854	193.354	-1.41558	0.099089	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599048	ILLUMINA	PAIRED	100	44775584	89551168	8945307872	2960140	3021.9169685523693	ERS490507	TARA_20101003Z	TARA_072	"SV Tara"	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	2010-10-06T07:58:54	2010-10-06T12:45	-8.7986	-17.9034	-8.7887	-17.9142	800	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	4.67387	34.4726	143.195	38.4485	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599005	ILLUMINA	PAIRED	98	99201488	198402976	19407602934	2873280	6754.499791701833	ERS490507	TARA_20101003Z	TARA_072	"SV Tara"	TARA_20101006T0759Z_072_Combined-EVENTS_CAST	2010-10-06T07:58:54	2010-10-06T12:45	-8.7986	-17.9034	-8.7887	-17.9142	800	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-DNA(100L)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	4.67387	34.4726	143.195	38.4485	0	"marine biome (ENVO:00000447)"	"mesopelagic zone (ENVO:00000213)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599317	ILLUMINA	PAIRED	97	190257649	380515298	36893897900	120080000	307.2441353965877	ERS490503	TARA_20101003Z	TARA_072	"SV Tara"	TARA_20101005T1828Z_072_EVENT_NET	2010-10-05T18:28	2010-10-05T18:50	-8.6831	-18.0095	-8.6746	-18.018	100	"PLANKTON NET, TYPE=Single, MESH_Size_(ï¿½m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	24.6112	36.4741	196.741	0.315989	0.131719	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599256	ILLUMINA	PAIRED	98	158778293	317556586	31184234510	113212000	275.44904737956506	ERS490463	TARA_20101003Z	TARA_072	"SV Tara"	TARA_20101005T0948Z_072_EVENT_NET	2010-10-05T09:48	2010-10-05T10:05	-8.7484	-17.9179	-8.7434	-17.9174	5	"PLANKTON NET, TYPE=Double, MESH_Size_(ï¿½m)=20, MOUTH_Opening_(m^2)=0.192442, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N20-180	20	180	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.0262	36.4232	199.12	0.263475	0.050608	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599204	ILLUMINA	PAIRED	93	188359817	376719634	35187785840	374676000	93.91516615003937	ERS490467	TARA_20101003Z	TARA_072	"SV Tara"	TARA_20101005T1100Z_072_EVENT_NET	2010-10-05T11:00	2010-10-05T11:15	-8.7277	-17.9235	-8.7236	-17.9261	5	"PLANKTON NET, TYPE=Single, MESH_Size_(ï¿½m)=5, MOUTH_Opening_(m^2)=0.196349, LENGTH_(m)=2.5"	PROT_NUC-RNA(1L)_N5-20	5	20	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	25.1323	36.4259	199.347	0.196821	0.020173	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594377	ILLUMINA	PAIRED	94	44370368	88740736	8377454599	30097000	278.34840068830755	ERS491107	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	2011-01-06T19:34:21	2011-01-06T21:17	-62.2231	-49.2139	-62.2658	-49.1658	90	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.78154	34.3195	325.403	33.1092	0.540091	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599325	ILLUMINA	PAIRED	92	177622604	355245208	32712166459	19874200	1645.9650643277632	ERS491103	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	2011-01-06T19:34:21	2011-01-06T21:17	-62.2231	-49.2139	-62.2658	-49.1658	90	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	PROT_NUC-RNA(100L)_W0.8-5	0.8	5	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.78154	34.3195	325.403	33.1092	0.540091	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599239	ILLUMINA	PAIRED	98	176693793	353387586	34717925523	13516900	2568.48681733409	ERS491101	TARA_20101231Z	TARA_085	"SV Tara"	TARA_20110106T1936Z_085_Combined-EVENTS_CAST	2011-01-06T19:34:21	2011-01-06T21:17	-62.2231	-49.2139	-62.2658	-49.1658	90	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	PROT_NUC-RNA(100L)_W0.8->	0.8	0	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Scotia Sea (MRGID:21742), Marine Ecoregion:South Orkney Islands (MRGID:21928)"	-0.78154	34.3195	325.403	33.1092	0.540091	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594329	ILLUMINA	PAIRED	99	178517957	357035914	35243308181	2033920	17327.80697386139	ERS488147	TARA_20090926Z	TARA_009	"SV Tara"	TARA_20090928T1659Z_009_EVENT_PUMP	2009-09-28T16:59	2009-09-28T19:36	39.0609	5.9422	39.0857	5.8215	55	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Western Mediterranean (MRGID:21896)"	16.1519	37.8232	99999	99999	0.434367	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR594315	ILLUMINA	PAIRED	101	29758680	59517360	6011253360	2067970	2906.8425415231254	ERS488147	TARA_20090926Z	TARA_009	"SV Tara"	TARA_20090928T1659Z_009_EVENT_PUMP	2009-09-28T16:59	2009-09-28T19:36	39.0609	5.9422	39.0857	5.8215	55	"PUMP (High Volume Peristaltic Pump)"	GIRUS_NUC-dry_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Western Mediterranean (MRGID:21896)"	16.1519	37.8232	99999	99999	0.434367	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599362	ILLUMINA	PAIRED	96	51324513	102649026	9892876985	114306000	86.54762644841568	ERS489867	TARA_20100624Z	TARA_058	"SV Tara"	TARA_20100629T1500Z_058_EVENT_PUMP	2010-06-29T15:00	2010-06-29T17:00	-17.2855	42.2866	-17.5656	42.1988	66	"PUMP (High Volume Peristaltic Pump) with ECOTriplet"	VIRUS_NUC-Fe_W<-0.22	0	0.22	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Fiji Islands (MRGID:21994), Marine Ecoregion:Western and Northern Madagascar (MRGID:22035)"	26.3402	99999	190.965	99999	0.032278	"marine biome (ENVO:00000447)"	"deep chlorophyll maximum layer (ENVO:xxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599138	ILLUMINA	PAIRED	98	216979077	433958154	42621274219	1796550	23723.892218432793	ERS489315	TARA_20100410Z	TARA_048	"SV Tara"	TARA_20100419T0756Z_048_EVENT_PUMP	2010-04-19T07:56	2010-04-19T10:59	-9.3921	66.4228	-9.4112	66.3281	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	29.8182	34.1689	187.258	-2.20176	0	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599019	ILLUMINA	PAIRED	100	32667132	65334264	6547781496	1777880	3682.9080735605003	ERS489315	TARA_20100410Z	TARA_048	"SV Tara"	TARA_20100419T0756Z_048_EVENT_PUMP	2010-04-19T07:56	2010-04-19T10:59	-9.3921	66.4228	-9.4112	66.3281	5	"PUMP (High Volume Peristaltic Pump)"	BACT_NUC-DNA(100L)_W0.22-1.6	0.22	1.6	"This version can be used to provide data discovery services"	2014-05-01Z	n/a	29.8182	34.1689	187.258	-2.20176	0	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599156	ILLUMINA	PAIRED	98	185401512	370803024	36522951316	2469260	14791.046800545468	ERS492926	TARA_20110726Z	TARA_125	"SV Tara"	TARA_20110809T1708Z_125_Combined-EVENTS_CAST	2011-08-09T17:05:33	2011-08-09T21:37	-8.8999	-142.546	-8.9103	-142.577	140	"ROSETTE sampler with CTD (sbe9C) and 10 Niskin bottles"	BACT_NUC-RNA(10L-or-10min)_W0.22-3	0.22	3	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Province:Marquesas (MRGID:21741), Marine Ecoregion:Marquesas (MRGID:21741)"	23.7065	36.2727	160.49	3.67243	0.020173	"marine biome (ENVO:00000447)"	"marine epipelagic mixed layer (ENVO:xxxxxxxxx)"	"saline water (ENVO:00002010), including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
ERR599255	ILLUMINA	PAIRED	99	165124592	330249184	32853865197	525320000	62.54072415907337	ERS490210	TARA_20100905Z	TARA_067	"SV Tara"	TARA_20100907T0659Z_067_EVENT_NET	2010-09-07T06:59	2010-09-07T07:03	-32.2188	17.7054	-32.2164	17.705	5	"PLANKTON NET, TYPE=Bongo, MESH_Size_(ï¿½m)=180, MOUTH_Opening_(m^2)=0.258319, LENGTH_(m)=3"	PROT_NUC-RNA(1L)_N180-2000	180	2000	"This version can be used to provide data discovery services"	2014-05-01Z	"(search radius=5 degrees) Marine Ecoregion:Agulhas Bank (MRGID:21806), Marine Ecoregion:Namaqua (MRGID:21832)"	12.8344	34.8453	249.351	0.405607	1.55149	"marine biome (ENVO:00000447)"	"surface water layer (ENVO:00002042)"	"particulate matter, including plankton (ENVO:xxxxxxxx)"	water	tbd	tbd	"Tara Oceans expedition (2009-2013)"	ERC000011
